Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Product_Name,Category,Region,City,Quantity,Unit_Price,Discount,Sales,Profit,Profit_Margin
ORD-104686,2022-02-12,2022-02-15,First Class,CUST-1039,PROD-1014,Suit,Clothing,Central,Derby,8,467.85,0.0,3742.8,2243.76,0.5995
ORD-104687,2023-08-15,2023-08-17,Same Day,CUST-1040,PROD-1034,Tea Set,Food & Grocery,East,Norwich,2,142.17,0.05,270.12,107.01,0.3962
ORD-104688,2022-12-10,2022-12-17,Second Class,CUST-1268,PROD-1019,Curtains,Home & Garden,North,Newcastle,6,188.03,0.0,1128.18,618.84,0.5485
ORD-104689,2022-08-27,2022-08-28,Standard Class,CUST-1159,PROD-1022,Mirror,Home & Garden,West,Exeter,4,710.06,0.0,2840.24,944.4,0.3325
ORD-104690,2024-07-26,2024-07-28,Same Day,CUST-1116,PROD-1034,Tea Set,Food & Grocery,East,Ipswich,10,142.17,0.1,1279.53,506.88,0.3961
ORD-104691,2024-06-09,2024-06-13,Same Day,CUST-1027,PROD-1003,Headphones,Electronics,Central,Birmingham,1,236.88,0.1,213.19,106.97,0.5018
ORD-104692,2023-10-22,2023-10-25,Standard Class,CUST-1198,PROD-1022,Mirror,Home & Garden,West,Bath,1,710.06,0.0,710.06,236.1,0.3325
ORD-104693,2024-12-27,2025-01-01,Same Day,CUST-1203,PROD-1023,Plant Pot,Home & Garden,Central,Derby,5,639.19,0.2,2556.76,1119.4,0.4378
ORD-104694,2023-08-02,2023-08-03,Second Class,CUST-1041,PROD-1034,Tea Set,Food & Grocery,West,Exeter,9,142.17,0.15,1087.6,430.85,0.3961
ORD-104695,2023-12-19,2023-12-24,Second Class,CUST-1255,PROD-1015,Shorts,Clothing,East,Colchester,7,640.74,0.0,4485.18,1461.6,0.3259
ORD-104696,2024-12-29,2025-01-02,Standard Class,CUST-1164,PROD-1005,Camera,Electronics,North,Leeds,9,318.4,0.2,2292.48,954.0,0.4161
ORD-104697,2024-10-15,2024-10-21,First Class,CUST-1154,PROD-1027,Bicycle,Sports,South,Oxford,9,241.05,0.0,2169.45,1007.82,0.4646
ORD-104698,2023-06-07,2023-06-11,Standard Class,CUST-1136,PROD-1031,Coffee Beans,Food & Grocery,North,Manchester,10,86.95,0.05,826.02,495.52,0.5999
ORD-104699,2024-05-15,2024-05-20,First Class,CUST-1283,PROD-1025,Dumbbells,Sports,North,Manchester,7,92.15,0.2,516.04,265.22,0.514
ORD-104700,2023-04-18,2023-04-24,Second Class,CUST-1157,PROD-1029,Football,Sports,West,Bath,10,575.73,0.0,5757.3,1734.4,0.3013
ORD-104701,2022-02-14,2022-02-16,Same Day,CUST-1057,PROD-1036,Organic Honey,Food & Grocery,Central,Coventry,3,590.43,0.05,1682.73,465.32,0.2765
ORD-104702,2023-02-13,2023-02-17,Standard Class,CUST-1111,PROD-1018,Lamp,Home & Garden,South,Brighton,7,1076.69,0.1,6783.15,3719.9,0.5484
ORD-104703,2022-02-13,2022-02-17,First Class,CUST-1206,PROD-1029,Football,Sports,North,Liverpool,7,575.73,0.0,4030.11,1214.08,0.3013
ORD-104704,2023-10-31,2023-11-04,First Class,CUST-1222,PROD-1002,Tablet,Electronics,East,Peterborough,6,223.3,0.0,1339.8,637.02,0.4755
ORD-104705,2022-08-21,2022-08-23,Second Class,CUST-1071,PROD-1024,Yoga Mat,Sports,South,Portsmouth,4,108.76,0.15,369.78,134.2,0.3629
ORD-104706,2022-04-27,2022-04-29,Same Day,CUST-1292,PROD-1013,Hoodie,Clothing,North,Newcastle,3,730.12,0.0,2190.36,1065.24,0.4863
ORD-104707,2022-04-05,2022-04-12,Standard Class,CUST-1089,PROD-1034,Tea Set,Food & Grocery,West,Bath,4,142.17,0.05,540.25,214.02,0.3961
ORD-104708,2023-03-22,2023-03-28,Same Day,CUST-1241,PROD-1012,Shoes,Clothing,East,Peterborough,10,216.86,0.2,1734.88,821.36,0.4734
ORD-104709,2022-01-15,2022-01-21,First Class,CUST-1025,PROD-1018,Lamp,Home & Garden,East,Peterborough,5,1076.69,0.15,4575.93,2509.45,0.5484
ORD-104710,2023-05-06,2023-05-11,Second Class,CUST-1221,PROD-1026,Running Shoes,Sports,Central,Nottingham,5,428.06,0.1,1926.27,747.54,0.3881
ORD-104711,2023-02-09,2023-02-16,Second Class,CUST-1222,PROD-1035,Spice Kit,Food & Grocery,North,Manchester,4,64.72,0.0,258.88,120.6,0.4659
ORD-104712,2024-10-18,2024-10-24,Same Day,CUST-1039,PROD-1025,Dumbbells,Sports,North,Newcastle,1,92.15,0.0,92.15,47.36,0.5139
ORD-104713,2022-06-03,2022-06-04,Same Day,CUST-1147,PROD-1034,Tea Set,Food & Grocery,North,Liverpool,2,142.17,0.15,241.69,95.74,0.3961
ORD-104714,2024-10-01,2024-10-07,First Class,CUST-1267,PROD-1011,Dress,Clothing,South,Brighton,2,163.61,0.15,278.14,70.35,0.2529
ORD-104715,2024-09-11,2024-09-13,Second Class,CUST-1075,PROD-1035,Spice Kit,Food & Grocery,Central,Derby,2,64.72,0.0,129.44,60.3,0.4659
ORD-104716,2023-09-25,2023-09-28,Standard Class,CUST-1003,PROD-1015,Shorts,Clothing,North,Manchester,10,640.74,0.2,5125.92,1670.4,0.3259
ORD-104717,2022-11-07,2022-11-10,Second Class,CUST-1248,PROD-1034,Tea Set,Food & Grocery,South,Southampton,5,142.17,0.0,710.85,281.6,0.3961
ORD-104718,2024-10-12,2024-10-17,First Class,CUST-1281,PROD-1017,Coffee Table,Home & Garden,Central,Leicester,2,660.41,0.2,1056.66,438.08,0.4146
ORD-104719,2022-07-11,2022-07-12,First Class,CUST-1122,PROD-1023,Plant Pot,Home & Garden,West,Bristol,10,639.19,0.2,5113.52,2238.8,0.4378
ORD-104720,2022-02-27,2022-03-05,Second Class,CUST-1154,PROD-1036,Organic Honey,Food & Grocery,South,Brighton,5,590.43,0.0,2952.15,816.35,0.2765
ORD-104721,2022-11-19,2022-11-23,First Class,CUST-1144,PROD-1013,Hoodie,Clothing,North,Manchester,7,730.12,0.2,4088.67,1988.45,0.4863
ORD-104722,2023-01-18,2023-01-23,Same Day,CUST-1064,PROD-1005,Camera,Electronics,West,Plymouth,9,318.4,0.05,2722.32,1132.87,0.4161
ORD-104723,2022-04-07,2022-04-13,Standard Class,CUST-1269,PROD-1005,Camera,Electronics,North,Manchester,5,318.4,0.0,1592.0,662.5,0.4161
ORD-104724,2022-07-18,2022-07-19,Same Day,CUST-1211,PROD-1011,Dress,Clothing,South,London,7,163.61,0.0,1145.27,289.66,0.2529
ORD-104725,2024-05-03,2024-05-04,First Class,CUST-1140,PROD-1032,Olive Oil,Food & Grocery,Central,Birmingham,1,172.25,0.0,172.25,80.76,0.4689
ORD-104726,2022-04-12,2022-04-19,First Class,CUST-1245,PROD-1030,Swimwear,Sports,North,Newcastle,3,234.35,0.2,562.44,210.86,0.3749
ORD-104727,2024-12-05,2024-12-12,First Class,CUST-1151,PROD-1008,T-Shirt,Clothing,West,Cardiff,3,301.61,0.0,904.83,466.2,0.5152
ORD-104728,2024-09-10,2024-09-16,Same Day,CUST-1007,PROD-1003,Headphones,Electronics,South,London,1,236.88,0.0,236.88,118.86,0.5018
ORD-104729,2022-06-19,2022-06-25,First Class,CUST-1242,PROD-1001,Smartphone,Electronics,West,Cardiff,8,809.75,0.0,6478.0,3745.36,0.5782
ORD-104730,2023-10-01,2023-10-03,First Class,CUST-1143,PROD-1002,Tablet,Electronics,East,Norwich,7,223.3,0.0,1563.1,743.19,0.4755
ORD-104731,2023-08-10,2023-08-16,Same Day,CUST-1151,PROD-1009,Jeans,Clothing,East,Ipswich,6,750.34,0.05,4276.94,2259.77,0.5284
ORD-104732,2022-02-02,2022-02-04,Standard Class,CUST-1173,PROD-1012,Shoes,Clothing,South,London,5,216.86,0.2,867.44,410.68,0.4734
ORD-104733,2023-04-29,2023-05-02,Standard Class,CUST-1220,PROD-1032,Olive Oil,Food & Grocery,North,Newcastle,9,172.25,0.0,1550.25,726.84,0.4689
ORD-104734,2023-07-20,2023-07-25,Standard Class,CUST-1291,PROD-1009,Jeans,Clothing,East,Colchester,1,750.34,0.15,637.79,336.98,0.5284
ORD-104735,2022-05-02,2022-05-09,Second Class,CUST-1070,PROD-1022,Mirror,Home & Garden,East,Peterborough,9,710.06,0.0,6390.54,2124.9,0.3325
ORD-104736,2023-09-01,2023-09-08,Same Day,CUST-1295,PROD-1001,Smartphone,Electronics,East,Cambridge,9,809.75,0.15,6194.59,3581.5,0.5782
ORD-104737,2022-06-05,2022-06-10,Second Class,CUST-1189,PROD-1013,Hoodie,Clothing,South,Southampton,7,730.12,0.0,5110.84,2485.56,0.4863
ORD-104738,2024-07-10,2024-07-17,Same Day,CUST-1038,PROD-1032,Olive Oil,Food & Grocery,South,Southampton,1,172.25,0.0,172.25,80.76,0.4689
ORD-104739,2024-05-31,2024-06-02,Second Class,CUST-1048,PROD-1028,Tennis Racket,Sports,South,Southampton,10,329.27,0.15,2798.79,1238.11,0.4424
ORD-104740,2024-08-08,2024-08-15,First Class,CUST-1103,PROD-1023,Plant Pot,Home & Garden,South,Brighton,10,639.19,0.2,5113.52,2238.8,0.4378
ORD-104741,2022-04-07,2022-04-08,Second Class,CUST-1160,PROD-1006,Speaker,Electronics,South,Brighton,5,80.29,0.0,401.45,158.4,0.3946
ORD-104742,2023-04-12,2023-04-15,Standard Class,CUST-1023,PROD-1031,Coffee Beans,Food & Grocery,East,Colchester,2,86.95,0.1,156.51,93.89,0.5999
ORD-104743,2024-12-22,2024-12-27,Same Day,CUST-1190,PROD-1009,Jeans,Clothing,Central,Nottingham,5,750.34,0.0,3751.7,1982.25,0.5284
ORD-104744,2023-09-10,2023-09-15,Second Class,CUST-1272,PROD-1027,Bicycle,Sports,East,Cambridge,2,241.05,0.15,409.79,190.37,0.4646
ORD-104745,2024-05-02,2024-05-07,Second Class,CUST-1077,PROD-1031,Coffee Beans,Food & Grocery,West,Bath,3,86.95,0.05,247.81,148.66,0.5999
ORD-104746,2023-05-30,2023-06-06,First Class,CUST-1096,PROD-1005,Camera,Electronics,East,Peterborough,1,318.4,0.2,254.72,106.0,0.4161
ORD-104747,2022-08-17,2022-08-20,Second Class,CUST-1199,PROD-1014,Suit,Clothing,East,Colchester,5,467.85,0.1,2105.33,1262.12,0.5995
ORD-104748,2022-01-24,2022-01-26,Standard Class,CUST-1116,PROD-1031,Coffee Beans,Food & Grocery,South,London,5,86.95,0.15,369.54,221.68,0.5999
ORD-104749,2022-07-05,2022-07-06,Standard Class,CUST-1153,PROD-1003,Headphones,Electronics,Central,Birmingham,1,236.88,0.0,236.88,118.86,0.5018
ORD-104750,2023-09-18,2023-09-24,First Class,CUST-1119,PROD-1004,Smartwatch,Electronics,West,Cardiff,5,227.77,0.1,1024.97,367.25,0.3583
ORD-104751,2022-10-25,2022-10-30,Standard Class,CUST-1201,PROD-1001,Smartphone,Electronics,Central,Coventry,4,809.75,0.1,2915.1,1685.41,0.5782
ORD-104752,2022-03-01,2022-03-05,Second Class,CUST-1073,PROD-1005,Camera,Electronics,Central,Leicester,9,318.4,0.1,2579.04,1073.25,0.4161
ORD-104753,2022-10-19,2022-10-24,First Class,CUST-1222,PROD-1024,Yoga Mat,Sports,South,Southampton,6,108.76,0.0,652.56,236.82,0.3629
ORD-104754,2022-12-08,2022-12-10,Second Class,CUST-1079,PROD-1034,Tea Set,Food & Grocery,West,Cardiff,1,142.17,0.0,142.17,56.32,0.3961
ORD-104755,2022-11-24,2022-11-28,First Class,CUST-1175,PROD-1015,Shorts,Clothing,South,Portsmouth,5,640.74,0.0,3203.7,1044.0,0.3259
ORD-104756,2023-05-23,2023-05-24,Standard Class,CUST-1259,PROD-1035,Spice Kit,Food & Grocery,North,Leeds,4,64.72,0.15,220.05,102.51,0.4658
ORD-104757,2024-11-23,2024-11-28,Second Class,CUST-1242,PROD-1001,Smartphone,Electronics,East,Norwich,5,809.75,0.0,4048.75,2340.85,0.5782
ORD-104758,2022-11-03,2022-11-04,First Class,CUST-1209,PROD-1012,Shoes,Clothing,South,Southampton,1,216.86,0.05,206.02,97.54,0.4734
ORD-104759,2024-03-11,2024-03-13,First Class,CUST-1281,PROD-1003,Headphones,Electronics,South,Southampton,6,236.88,0.0,1421.28,713.16,0.5018
ORD-104760,2022-08-15,2022-08-20,Standard Class,CUST-1230,PROD-1007,Monitor,Electronics,East,Peterborough,8,51.06,0.15,347.21,126.55,0.3645
ORD-104761,2022-08-04,2022-08-10,First Class,CUST-1054,PROD-1023,Plant Pot,Home & Garden,South,Oxford,6,639.19,0.15,3259.87,1427.24,0.4378
ORD-104762,2024-07-15,2024-07-18,First Class,CUST-1210,PROD-1032,Olive Oil,Food & Grocery,South,Portsmouth,5,172.25,0.0,861.25,403.8,0.4689
ORD-104763,2023-01-25,2023-01-27,Same Day,CUST-1118,PROD-1023,Plant Pot,Home & Garden,North,Sheffield,7,639.19,0.2,3579.46,1567.16,0.4378
ORD-104764,2022-04-29,2022-05-04,First Class,CUST-1271,PROD-1025,Dumbbells,Sports,South,London,8,92.15,0.0,737.2,378.88,0.5139
ORD-104765,2023-05-06,2023-05-07,Standard Class,CUST-1090,PROD-1010,Jacket,Clothing,Central,Nottingham,4,158.1,0.0,632.4,272.12,0.4303
ORD-104766,2024-03-21,2024-03-25,Same Day,CUST-1116,PROD-1030,Swimwear,Sports,East,Ipswich,10,234.35,0.0,2343.5,878.6,0.3749
ORD-104767,2024-07-23,2024-07-30,First Class,CUST-1001,PROD-1019,Curtains,Home & Garden,North,Leeds,9,188.03,0.1,1523.04,835.43,0.5485
ORD-104768,2024-09-05,2024-09-06,Standard Class,CUST-1106,PROD-1033,Protein Powder,Food & Grocery,Central,Derby,3,797.47,0.05,2272.79,868.31,0.382
ORD-104769,2022-10-19,2022-10-20,Same Day,CUST-1229,PROD-1026,Running Shoes,Sports,West,Plymouth,4,428.06,0.0,1712.24,664.48,0.3881
ORD-104770,2024-09-08,2024-09-14,Second Class,CUST-1012,PROD-1017,Coffee Table,Home & Garden,North,Newcastle,5,660.41,0.05,3136.95,1300.55,0.4146
ORD-104771,2024-03-04,2024-03-09,Same Day,CUST-1051,PROD-1021,Bookshelf,Home & Garden,South,Brighton,8,97.87,0.15,665.52,312.12,0.469
ORD-104772,2024-04-18,2024-04-24,Standard Class,CUST-1205,PROD-1029,Football,Sports,West,Cardiff,5,575.73,0.0,2878.65,867.2,0.3013
ORD-104773,2022-06-06,2022-06-10,Same Day,CUST-1104,PROD-1011,Dress,Clothing,South,Brighton,9,163.61,0.1,1325.24,335.18,0.2529
ORD-104774,2024-08-04,2024-08-06,First Class,CUST-1153,PROD-1021,Bookshelf,Home & Garden,North,Manchester,6,97.87,0.2,469.78,220.32,0.469
ORD-104775,2022-12-02,2022-12-07,Second Class,CUST-1204,PROD-1028,Tennis Racket,Sports,Central,Leicester,8,329.27,0.2,2107.33,932.22,0.4424
ORD-104776,2024-03-17,2024-03-22,Same Day,CUST-1118,PROD-1002,Tablet,Electronics,Central,Nottingham,10,223.3,0.0,2233.0,1061.7,0.4755
ORD-104777,2024-02-29,2024-03-02,First Class,CUST-1065,PROD-1028,Tennis Racket,Sports,West,Cardiff,10,329.27,0.05,3128.06,1383.77,0.4424
ORD-104778,2024-01-24,2024-01-25,First Class,CUST-1004,PROD-1025,Dumbbells,Sports,North,Manchester,8,92.15,0.0,737.2,378.88,0.5139
ORD-104779,2022-07-20,2022-07-21,Same Day,CUST-1162,PROD-1032,Olive Oil,Food & Grocery,South,Oxford,10,172.25,0.0,1722.5,807.6,0.4689
ORD-104780,2024-10-15,2024-10-19,Same Day,CUST-1063,PROD-1008,T-Shirt,Clothing,North,Sheffield,10,301.61,0.0,3016.1,1554.0,0.5152
ORD-104781,2022-10-24,2022-10-26,Second Class,CUST-1154,PROD-1035,Spice Kit,Food & Grocery,North,Leeds,9,64.72,0.0,582.48,271.35,0.4659
ORD-104782,2024-06-05,2024-06-09,Same Day,CUST-1093,PROD-1020,Rug,Home & Garden,North,Sheffield,6,47.19,0.1,254.83,149.31,0.5859
ORD-104783,2023-06-06,2023-06-11,First Class,CUST-1229,PROD-1025,Dumbbells,Sports,Central,Birmingham,8,92.15,0.05,700.34,359.94,0.514
ORD-104784,2023-06-21,2023-06-22,Same Day,CUST-1013,PROD-1028,Tennis Racket,Sports,South,Southampton,10,329.27,0.1,2963.43,1310.94,0.4424
ORD-104785,2022-10-01,2022-10-05,First Class,CUST-1198,PROD-1019,Curtains,Home & Garden,West,Cardiff,1,188.03,0.2,150.42,82.51,0.5485
ORD-104786,2022-06-09,2022-06-15,Same Day,CUST-1209,PROD-1016,Sofa,Home & Garden,West,Bristol,9,663.83,0.1,5377.02,3195.94,0.5944
ORD-104787,2022-06-12,2022-06-16,Same Day,CUST-1240,PROD-1031,Coffee Beans,Food & Grocery,South,London,1,86.95,0.0,86.95,52.16,0.5999
ORD-104788,2022-01-29,2022-01-30,Second Class,CUST-1220,PROD-1024,Yoga Mat,Sports,North,Manchester,3,108.76,0.0,326.28,118.41,0.3629
ORD-104789,2023-09-29,2023-09-30,Second Class,CUST-1133,PROD-1021,Bookshelf,Home & Garden,East,Cambridge,3,97.87,0.0,293.61,137.7,0.469
ORD-104790,2022-08-05,2022-08-06,Second Class,CUST-1291,PROD-1023,Plant Pot,Home & Garden,East,Norwich,10,639.19,0.0,6391.9,2798.5,0.4378
ORD-104791,2023-03-28,2023-04-01,First Class,CUST-1165,PROD-1028,Tennis Racket,Sports,West,Exeter,7,329.27,0.15,1959.16,866.68,0.4424
ORD-104792,2023-02-07,2023-02-14,Standard Class,CUST-1207,PROD-1003,Headphones,Electronics,South,London,5,236.88,0.15,1006.74,505.15,0.5018
ORD-104793,2022-08-21,2022-08-26,Second Class,CUST-1114,PROD-1002,Tablet,Electronics,Central,Derby,1,223.3,0.05,212.13,100.86,0.4755
ORD-104794,2022-04-21,2022-04-25,Same Day,CUST-1263,PROD-1027,Bicycle,Sports,East,Peterborough,9,241.05,0.1,1952.51,907.04,0.4646
ORD-104795,2022-06-05,2022-06-11,First Class,CUST-1108,PROD-1021,Bookshelf,Home & Garden,South,Oxford,8,97.87,0.0,782.96,367.2,0.469
ORD-104796,2024-05-05,2024-05-11,First Class,CUST-1154,PROD-1016,Sofa,Home & Garden,North,Newcastle,4,663.83,0.0,2655.32,1578.24,0.5944
ORD-104797,2022-10-16,2022-10-17,Standard Class,CUST-1282,PROD-1000,Laptop,Electronics,East,Cambridge,4,430.02,0.2,1376.06,341.44,0.2481
ORD-104798,2024-09-22,2024-09-27,Standard Class,CUST-1117,PROD-1024,Yoga Mat,Sports,South,Brighton,4,108.76,0.0,435.04,157.88,0.3629
ORD-104799,2023-10-07,2023-10-14,Same Day,CUST-1112,PROD-1018,Lamp,Home & Garden,West,Exeter,7,1076.69,0.05,7159.99,3926.56,0.5484
ORD-104800,2022-11-03,2022-11-04,Same Day,CUST-1293,PROD-1012,Shoes,Clothing,North,Leeds,5,216.86,0.0,1084.3,513.35,0.4734
ORD-104801,2023-11-12,2023-11-16,First Class,CUST-1063,PROD-1014,Suit,Clothing,East,Cambridge,1,467.85,0.0,467.85,280.47,0.5995
ORD-104802,2022-08-28,2022-08-30,Second Class,CUST-1196,PROD-1025,Dumbbells,Sports,Central,Nottingham,6,92.15,0.0,552.9,284.16,0.5139
ORD-104803,2022-04-02,2022-04-07,Second Class,CUST-1074,PROD-1008,T-Shirt,Clothing,South,Oxford,9,301.61,0.0,2714.49,1398.6,0.5152
ORD-104804,2024-11-19,2024-11-23,Standard Class,CUST-1254,PROD-1001,Smartphone,Electronics,East,Ipswich,1,809.75,0.0,809.75,468.17,0.5782
ORD-104805,2024-07-25,2024-07-27,First Class,CUST-1171,PROD-1012,Shoes,Clothing,North,Sheffield,3,216.86,0.1,585.52,277.21,0.4734
ORD-104806,2023-11-19,2023-11-22,Same Day,CUST-1255,PROD-1007,Monitor,Electronics,Central,Nottingham,3,51.06,0.1,137.86,50.25,0.3645
ORD-104807,2024-06-22,2024-06-29,Same Day,CUST-1185,PROD-1032,Olive Oil,Food & Grocery,West,Cardiff,5,172.25,0.1,775.12,363.42,0.4689
ORD-104808,2022-11-20,2022-11-21,Standard Class,CUST-1018,PROD-1026,Running Shoes,Sports,Central,Leicester,6,428.06,0.2,2054.69,797.38,0.3881
ORD-104809,2022-08-03,2022-08-05,First Class,CUST-1037,PROD-1035,Spice Kit,Food & Grocery,East,Colchester,8,64.72,0.2,414.21,192.96,0.4659
ORD-104810,2023-03-12,2023-03-17,First Class,CUST-1092,PROD-1004,Smartwatch,Electronics,North,Newcastle,3,227.77,0.2,546.65,195.86,0.3583
ORD-104811,2024-10-23,2024-10-26,First Class,CUST-1133,PROD-1020,Rug,Home & Garden,East,Ipswich,6,47.19,0.0,283.14,165.9,0.5859
ORD-104812,2022-03-31,2022-04-04,Standard Class,CUST-1156,PROD-1033,Protein Powder,Food & Grocery,East,Colchester,9,797.47,0.2,5741.78,2193.62,0.382
ORD-104813,2024-01-20,2024-01-25,First Class,CUST-1024,PROD-1009,Jeans,Clothing,West,Bath,1,750.34,0.1,675.31,356.81,0.5284
ORD-104814,2023-03-28,2023-03-30,Second Class,CUST-1198,PROD-1021,Bookshelf,Home & Garden,South,London,3,97.87,0.1,264.25,123.93,0.469
ORD-104815,2024-10-07,2024-10-12,Second Class,CUST-1180,PROD-1028,Tennis Racket,Sports,North,Newcastle,3,329.27,0.1,889.03,393.28,0.4424
ORD-104816,2023-04-05,2023-04-07,First Class,CUST-1112,PROD-1009,Jeans,Clothing,West,Bath,2,750.34,0.2,1200.54,634.32,0.5284
ORD-104817,2023-06-17,2023-06-24,Standard Class,CUST-1155,PROD-1008,T-Shirt,Clothing,East,Colchester,9,301.61,0.1,2443.04,1258.74,0.5152
ORD-104818,2023-10-30,2023-11-02,First Class,CUST-1158,PROD-1006,Speaker,Electronics,South,London,2,80.29,0.15,136.49,53.86,0.3946
ORD-104819,2023-05-21,2023-05-25,Same Day,CUST-1297,PROD-1034,Tea Set,Food & Grocery,North,Manchester,8,142.17,0.0,1137.36,450.56,0.3961
ORD-104820,2024-10-07,2024-10-09,Standard Class,CUST-1157,PROD-1025,Dumbbells,Sports,North,Sheffield,4,92.15,0.2,294.88,151.55,0.5139
ORD-104821,2022-11-21,2022-11-22,Same Day,CUST-1284,PROD-1000,Laptop,Electronics,East,Ipswich,1,430.02,0.0,430.02,106.7,0.2481
ORD-104822,2023-11-22,2023-11-25,Standard Class,CUST-1043,PROD-1019,Curtains,Home & Garden,South,Portsmouth,2,188.03,0.0,376.06,206.28,0.5485
ORD-104823,2024-05-20,2024-05-24,Same Day,CUST-1224,PROD-1015,Shorts,Clothing,North,Leeds,9,640.74,0.05,5478.33,1785.24,0.3259
ORD-104824,2023-02-17,2023-02-21,Second Class,CUST-1105,PROD-1018,Lamp,Home & Garden,West,Bath,9,1076.69,0.2,7752.17,4251.31,0.5484
ORD-104825,2022-01-04,2022-01-10,Same Day,CUST-1017,PROD-1012,Shoes,Clothing,North,Liverpool,10,216.86,0.15,1843.31,872.7,0.4734
ORD-104826,2022-12-02,2022-12-06,Second Class,CUST-1066,PROD-1007,Monitor,Electronics,Central,Nottingham,1,51.06,0.2,40.85,14.89,0.3645
ORD-104827,2022-03-01,2022-03-06,Second Class,CUST-1121,PROD-1019,Curtains,Home & Garden,West,Exeter,3,188.03,0.0,564.09,309.42,0.5485
ORD-104828,2023-09-17,2023-09-23,Same Day,CUST-1251,PROD-1012,Shoes,Clothing,Central,Nottingham,10,216.86,0.05,2060.17,975.37,0.4734
ORD-104829,2022-12-04,2022-12-09,Second Class,CUST-1044,PROD-1009,Jeans,Clothing,South,Portsmouth,3,750.34,0.0,2251.02,1189.35,0.5284
ORD-104830,2022-05-28,2022-06-02,Same Day,CUST-1147,PROD-1014,Suit,Clothing,South,Southampton,1,467.85,0.05,444.46,266.45,0.5995
ORD-104831,2024-01-30,2024-01-31,First Class,CUST-1208,PROD-1025,Dumbbells,Sports,Central,Coventry,8,92.15,0.0,737.2,378.88,0.5139
ORD-104832,2024-05-29,2024-06-04,Standard Class,CUST-1102,PROD-1033,Protein Powder,Food & Grocery,South,Portsmouth,2,797.47,0.2,1275.95,487.47,0.382
ORD-104833,2024-03-13,2024-03-15,Standard Class,CUST-1226,PROD-1021,Bookshelf,Home & Garden,Central,Birmingham,3,97.87,0.0,293.61,137.7,0.469
ORD-104834,2023-06-30,2023-07-01,First Class,CUST-1074,PROD-1019,Curtains,Home & Garden,East,Norwich,5,188.03,0.0,940.15,515.7,0.5485
ORD-104835,2024-03-20,2024-03-21,First Class,CUST-1206,PROD-1024,Yoga Mat,Sports,South,Portsmouth,2,108.76,0.2,174.02,63.15,0.3629
ORD-104836,2022-01-21,2022-01-24,Second Class,CUST-1036,PROD-1019,Curtains,Home & Garden,West,Plymouth,7,188.03,0.15,1118.78,613.68,0.5485
ORD-104837,2024-02-17,2024-02-24,Second Class,CUST-1252,PROD-1013,Hoodie,Clothing,West,Exeter,8,730.12,0.05,5548.91,2698.61,0.4863
ORD-104838,2022-12-12,2022-12-16,First Class,CUST-1036,PROD-1030,Swimwear,Sports,South,Southampton,3,234.35,0.0,703.05,263.58,0.3749
ORD-104839,2022-11-23,2022-11-26,Same Day,CUST-1229,PROD-1008,T-Shirt,Clothing,Central,Coventry,7,301.61,0.0,2111.27,1087.8,0.5152
ORD-104840,2023-10-01,2023-10-07,Standard Class,CUST-1208,PROD-1036,Organic Honey,Food & Grocery,Central,Leicester,9,590.43,0.0,5313.87,1469.43,0.2765
ORD-104841,2023-10-25,2023-11-01,Same Day,CUST-1257,PROD-1035,Spice Kit,Food & Grocery,West,Plymouth,4,64.72,0.0,258.88,120.6,0.4659
ORD-104842,2024-03-13,2024-03-18,Second Class,CUST-1274,PROD-1017,Coffee Table,Home & Garden,West,Bristol,7,660.41,0.0,4622.87,1916.6,0.4146
ORD-104843,2024-09-17,2024-09-18,Standard Class,CUST-1215,PROD-1030,Swimwear,Sports,Central,Nottingham,5,234.35,0.05,1113.16,417.33,0.3749
ORD-104844,2023-05-15,2023-05-21,Standard Class,CUST-1106,PROD-1031,Coffee Beans,Food & Grocery,North,Sheffield,6,86.95,0.2,417.36,250.37,0.5999
ORD-104845,2023-04-08,2023-04-11,Standard Class,CUST-1083,PROD-1024,Yoga Mat,Sports,South,Brighton,6,108.76,0.0,652.56,236.82,0.3629
ORD-104846,2023-12-27,2024-01-03,First Class,CUST-1070,PROD-1034,Tea Set,Food & Grocery,Central,Nottingham,4,142.17,0.15,483.38,191.49,0.3961
ORD-104847,2023-10-10,2023-10-17,Standard Class,CUST-1011,PROD-1021,Bookshelf,Home & Garden,North,Manchester,5,97.87,0.2,391.48,183.6,0.469
ORD-104848,2024-11-17,2024-11-18,First Class,CUST-1291,PROD-1024,Yoga Mat,Sports,West,Bristol,6,108.76,0.1,587.3,213.14,0.3629
ORD-104849,2024-12-14,2024-12-20,Second Class,CUST-1083,PROD-1013,Hoodie,Clothing,Central,Derby,2,730.12,0.0,1460.24,710.16,0.4863
ORD-104850,2024-03-10,2024-03-14,Standard Class,CUST-1082,PROD-1010,Jacket,Clothing,North,Manchester,7,158.1,0.1,996.03,428.59,0.4303
ORD-104851,2024-03-17,2024-03-20,Same Day,CUST-1048,PROD-1033,Protein Powder,Food & Grocery,North,Newcastle,10,797.47,0.1,7177.23,2742.03,0.382
ORD-104852,2023-03-28,2023-03-30,Same Day,CUST-1198,PROD-1024,Yoga Mat,Sports,North,Manchester,6,108.76,0.0,652.56,236.82,0.3629
